Step,Epsilon
8064,0.8928283661981269
8065,0.8928283661981269
8066,0.8928283661981269
8067,0.8928283661981269
8068,0.8928283661981269
8069,0.8928283661981269
8070,0.8928283661981269
8071,0.8928283661981269
8072,0.8928283661981269
8073,0.8928283661981269
8074,0.8928283661981269
8075,0.8928283661981269
8076,0.8928283661981269
8077,0.8928283661981269
8078,0.8928283661981269
8079,0.8928283661981269
8080,0.8928283661981269
8081,0.8928283661981269
8082,0.8928283661981269
8083,0.8928283661981269
8084,0.8928283661981269
8085,0.8928283661981269
8086,0.8928283661981269
8087,0.8928283661981269
8088,0.8928283661981269
8089,0.8928283661981269
8090,0.8928283661981269
8091,0.8928283661981269
8092,0.8928283661981269
8093,0.8928283661981269
8094,0.8928283661981269
8095,0.8928283661981269
8096,0.8928283661981269
8097,0.8928283661981269
8098,0.8928283661981269
8099,0.8927390833615071
8100,0.8927390833615071
8101,0.8927390833615071
8102,0.8927390833615071
8103,0.8927390833615071
8104,0.8927390833615071
8105,0.8927390833615071
8106,0.8927390833615071
8107,0.8927390833615071
8108,0.8927390833615071
8109,0.8927390833615071
8110,0.8927390833615071
8111,0.8927390833615071
8112,0.8927390833615071
8113,0.8927390833615071
8114,0.8927390833615071
8115,0.8927390833615071
8116,0.8927390833615071
8117,0.8927390833615071
8118,0.8927390833615071
8119,0.8927390833615071
8120,0.8927390833615071
8121,0.8927390833615071
8122,0.8927390833615071
8123,0.8927390833615071
8124,0.8927390833615071
8125,0.8927390833615071
8126,0.8927390833615071
8127,0.8927390833615071
8128,0.8927390833615071
8129,0.8927390833615071
8130,0.8927390833615071
8131,0.8927390833615071
8132,0.8927390833615071
8133,0.8927390833615071
8134,0.8927390833615071
8135,0.8927390833615071
8136,0.8927390833615071
8137,0.8927390833615071
8138,0.8927390833615071
8139,0.8927390833615071
8140,0.8927390833615071
8141,0.8927390833615071
8142,0.8927390833615071
8143,0.8927390833615071
8144,0.8927390833615071
8145,0.8927390833615071
8146,0.8927390833615071
8147,0.8927390833615071
8148,0.8927390833615071
8149,0.8927390833615071
8150,0.8927390833615071
8151,0.8927390833615071
8152,0.8927390833615071
8153,0.8927390833615071
8154,0.8927390833615071
8155,0.8927390833615071
8156,0.8927390833615071
8157,0.8927390833615071
8158,0.8927390833615071
8159,0.8927390833615071
8160,0.8927390833615071
8161,0.8927390833615071
8162,0.8927390833615071
8163,0.8927390833615071
8164,0.8927390833615071
8165,0.8927390833615071
8166,0.8927390833615071
8167,0.8927390833615071
8168,0.8927390833615071
8169,0.8927390833615071
8170,0.8927390833615071
8171,0.8927390833615071
8172,0.8927390833615071
8173,0.8927390833615071
8174,0.8927390833615071
8175,0.8927390833615071
8176,0.8927390833615071
8177,0.8927390833615071
8178,0.8927390833615071
8179,0.8927390833615071
8180,0.8927390833615071
8181,0.8927390833615071
8182,0.8927390833615071
8183,0.8927390833615071
8184,0.8927390833615071
8185,0.8927390833615071
8186,0.8927390833615071
8187,0.8927390833615071
8188,0.8927390833615071
8189,0.8927390833615071
8190,0.8927390833615071
8191,0.8927390833615071
8192,0.8927390833615071
8193,0.8927390833615071
8194,0.8927390833615071
8195,0.8927390833615071
8196,0.8927390833615071
8197,0.8927390833615071
8198,0.8927390833615071
8199,0.892649809453171
8200,0.892649809453171
8201,0.892649809453171
8202,0.892649809453171
8203,0.892649809453171
8204,0.892649809453171
8205,0.892649809453171
8206,0.892649809453171
8207,0.892649809453171
8208,0.892649809453171
8209,0.892649809453171
8210,0.892649809453171
8211,0.892649809453171
8212,0.892649809453171
8213,0.892649809453171
8214,0.892649809453171
8215,0.892649809453171
8216,0.892649809453171
8217,0.892649809453171
8218,0.892649809453171
8219,0.892649809453171
8220,0.892649809453171
8221,0.892649809453171
8222,0.892649809453171
8223,0.892649809453171
8224,0.892649809453171
8225,0.892649809453171
8226,0.892649809453171
8227,0.892649809453171
8228,0.892649809453171
8229,0.892649809453171
8230,0.892649809453171
8231,0.892649809453171
8232,0.892649809453171
8233,0.892649809453171
8234,0.892649809453171
8235,0.892649809453171
8236,0.892649809453171
8237,0.892649809453171
8238,0.892649809453171
8239,0.892649809453171
8240,0.892649809453171
8241,0.892649809453171
8242,0.892649809453171
8243,0.892649809453171
8244,0.892649809453171
8245,0.892649809453171
8246,0.892649809453171
8247,0.892649809453171
8248,0.892649809453171
8249,0.892649809453171
8250,0.892649809453171
8251,0.892649809453171
8252,0.892649809453171
8253,0.892649809453171
8254,0.892649809453171
8255,0.892649809453171
8256,0.892649809453171
8257,0.892649809453171
8258,0.892649809453171
8259,0.892649809453171
8260,0.892649809453171
8261,0.892649809453171
8262,0.892649809453171
8263,0.892649809453171
8264,0.892649809453171
8265,0.892649809453171
8266,0.892649809453171
8267,0.892649809453171
8268,0.892649809453171
8269,0.892649809453171
8270,0.892649809453171
8271,0.892649809453171
8272,0.892649809453171
8273,0.892649809453171
8274,0.892649809453171
8275,0.892649809453171
8276,0.892649809453171
8277,0.892649809453171
8278,0.892649809453171
8279,0.892649809453171
8280,0.892649809453171
8281,0.892649809453171
8282,0.892649809453171
8283,0.892649809453171
8284,0.892649809453171
8285,0.892649809453171
8286,0.892649809453171
8287,0.892649809453171
8288,0.892649809453171
8289,0.892649809453171
8290,0.892649809453171
8291,0.892649809453171
8292,0.892649809453171
8293,0.892649809453171
8294,0.892649809453171
8295,0.892649809453171
8296,0.892649809453171
8297,0.892649809453171
8298,0.892649809453171
8299,0.8925605444722257
8300,0.8925605444722257
8301,0.8925605444722257
8302,0.8925605444722257
8303,0.8925605444722257
8304,0.8925605444722257
8305,0.8925605444722257
8306,0.8925605444722257
8307,0.8925605444722257
8308,0.8925605444722257
8309,0.8925605444722257
8310,0.8925605444722257
8311,0.8925605444722257
8312,0.8925605444722257
8313,0.8925605444722257
8314,0.8925605444722257
8315,0.8925605444722257
8316,0.8925605444722257
8317,0.8925605444722257
8318,0.8925605444722257
8319,0.8925605444722257
8320,0.8925605444722257
8321,0.8925605444722257
8322,0.8925605444722257
8323,0.8925605444722257
8324,0.8925605444722257
8325,0.8925605444722257
8326,0.8925605444722257
8327,0.8925605444722257
8328,0.8925605444722257
8329,0.8925605444722257
8330,0.8925605444722257
8331,0.8925605444722257
8332,0.8925605444722257
8333,0.8925605444722257
8334,0.8925605444722257
8335,0.8925605444722257
8336,0.8925605444722257
8337,0.8925605444722257
8338,0.8925605444722257
8339,0.8925605444722257
8340,0.8925605444722257
8341,0.8925605444722257
8342,0.8925605444722257
8343,0.8925605444722257
8344,0.8925605444722257
8345,0.8925605444722257
8346,0.8925605444722257
8347,0.8925605444722257
8348,0.8925605444722257
8349,0.8925605444722257
8350,0.8925605444722257
8351,0.8925605444722257
8352,0.8925605444722257
8353,0.8925605444722257
8354,0.8925605444722257
8355,0.8925605444722257
8356,0.8925605444722257
8357,0.8925605444722257
8358,0.8925605444722257
8359,0.8925605444722257
8360,0.8925605444722257
8361,0.8925605444722257
8362,0.8925605444722257
8363,0.8925605444722257
8364,0.8925605444722257
8365,0.8925605444722257
8366,0.8925605444722257
8367,0.8925605444722257
8368,0.8925605444722257
8369,0.8925605444722257
8370,0.8925605444722257
8371,0.8925605444722257
8372,0.8925605444722257
8373,0.8925605444722257
8374,0.8925605444722257
8375,0.8925605444722257
8376,0.8925605444722257
8377,0.8925605444722257
8378,0.8925605444722257
8379,0.8925605444722257
8380,0.8925605444722257
8381,0.8925605444722257
8382,0.8925605444722257
8383,0.8925605444722257
8384,0.8925605444722257
8385,0.8925605444722257
8386,0.8925605444722257
8387,0.8925605444722257
8388,0.8925605444722257
8389,0.8925605444722257
8390,0.8925605444722257
8391,0.8925605444722257
8392,0.8925605444722257
8393,0.8925605444722257
8394,0.8925605444722257
8395,0.8925605444722257
8396,0.8925605444722257
8397,0.8925605444722257
8398,0.8925605444722257
8399,0.8924712884177785
8400,0.8924712884177785
8401,0.8924712884177785
8402,0.8924712884177785
8403,0.8924712884177785
8404,0.8924712884177785
8405,0.8924712884177785
8406,0.8924712884177785
8407,0.8924712884177785
8408,0.8924712884177785
8409,0.8924712884177785
8410,0.8924712884177785
8411,0.8924712884177785
8412,0.8924712884177785
8413,0.8924712884177785
8414,0.8924712884177785
8415,0.8924712884177785
8416,0.8924712884177785
8417,0.8924712884177785
8418,0.8924712884177785
8419,0.8924712884177785
8420,0.8924712884177785
8421,0.8924712884177785
8422,0.8924712884177785
8423,0.8924712884177785
8424,0.8924712884177785
8425,0.8924712884177785
8426,0.8924712884177785
8427,0.8924712884177785
8428,0.8924712884177785
8429,0.8924712884177785
8430,0.8924712884177785
8431,0.8924712884177785
8432,0.8924712884177785
8433,0.8924712884177785
8434,0.8924712884177785
8435,0.8924712884177785
8436,0.8924712884177785
8437,0.8924712884177785
8438,0.8924712884177785
8439,0.8924712884177785
8440,0.8924712884177785
8441,0.8924712884177785
8442,0.8924712884177785
8443,0.8924712884177785
8444,0.8924712884177785
8445,0.8924712884177785
8446,0.8924712884177785
8447,0.8924712884177785
8448,0.8924712884177785
8449,0.8924712884177785
8450,0.8924712884177785
8451,0.8924712884177785
8452,0.8924712884177785
8453,0.8924712884177785
8454,0.8924712884177785
8455,0.8924712884177785
8456,0.8924712884177785
8457,0.8924712884177785
8458,0.8924712884177785
8459,0.8924712884177785
8460,0.8924712884177785
8461,0.8924712884177785
8462,0.8924712884177785
8463,0.8924712884177785
8464,0.8924712884177785
8465,0.8924712884177785
8466,0.8924712884177785
8467,0.8924712884177785
8468,0.8924712884177785
8469,0.8924712884177785
8470,0.8924712884177785
8471,0.8924712884177785
8472,0.8924712884177785
8473,0.8924712884177785
8474,0.8924712884177785
8475,0.8924712884177785
8476,0.8924712884177785
8477,0.8924712884177785
8478,0.8924712884177785
8479,0.8924712884177785
8480,0.8924712884177785
8481,0.8924712884177785
8482,0.8924712884177785
8483,0.8924712884177785
8484,0.8924712884177785
8485,0.8924712884177785
8486,0.8924712884177785
8487,0.8924712884177785
8488,0.8924712884177785
8489,0.8924712884177785
8490,0.8924712884177785
8491,0.8924712884177785
8492,0.8924712884177785
8493,0.8924712884177785
8494,0.8924712884177785
8495,0.8924712884177785
8496,0.8924712884177785
8497,0.8924712884177785
8498,0.8924712884177785
8499,0.8923820412889367
8500,0.8923820412889367
8501,0.8923820412889367
8502,0.8923820412889367
8503,0.8923820412889367
8504,0.8923820412889367
8505,0.8923820412889367
8506,0.8923820412889367
8507,0.8923820412889367
8508,0.8923820412889367
8509,0.8923820412889367
8510,0.8923820412889367
8511,0.8923820412889367
8512,0.8923820412889367
8513,0.8923820412889367
8514,0.8923820412889367
8515,0.8923820412889367
8516,0.8923820412889367
8517,0.8923820412889367
8518,0.8923820412889367
8519,0.8923820412889367
8520,0.8923820412889367
8521,0.8923820412889367
8522,0.8923820412889367
8523,0.8923820412889367
8524,0.8923820412889367
8525,0.8923820412889367
8526,0.8923820412889367
8527,0.8923820412889367
8528,0.8923820412889367
8529,0.8923820412889367
8530,0.8923820412889367
8531,0.8923820412889367
8532,0.8923820412889367
8533,0.8923820412889367
8534,0.8923820412889367
8535,0.8923820412889367
8536,0.8923820412889367
8537,0.8923820412889367
8538,0.8923820412889367
8539,0.8923820412889367
8540,0.8923820412889367
8541,0.8923820412889367
8542,0.8923820412889367
8543,0.8923820412889367
8544,0.8923820412889367
8545,0.8923820412889367
8546,0.8923820412889367
8547,0.8923820412889367
8548,0.8923820412889367
8549,0.8923820412889367
8550,0.8923820412889367
8551,0.8923820412889367
8552,0.8923820412889367
8553,0.8923820412889367
8554,0.8923820412889367
8555,0.8923820412889367
8556,0.8923820412889367
8557,0.8923820412889367
8558,0.8923820412889367
8559,0.8923820412889367
8560,0.8923820412889367
8561,0.8923820412889367
8562,0.8923820412889367
8563,0.8923820412889367
8564,0.8923820412889367
8565,0.8923820412889367
8566,0.8923820412889367
8567,0.8923820412889367
8568,0.8923820412889367
8569,0.8923820412889367
8570,0.8923820412889367
8571,0.8923820412889367
8572,0.8923820412889367
8573,0.8923820412889367
8574,0.8923820412889367
8575,0.8923820412889367
8576,0.8923820412889367
8577,0.8923820412889367
8578,0.8923820412889367
8579,0.8923820412889367
8580,0.8923820412889367
8581,0.8923820412889367
8582,0.8923820412889367
8583,0.8923820412889367
8584,0.8923820412889367
8585,0.8923820412889367
8586,0.8923820412889367
8587,0.8923820412889367
8588,0.8923820412889367
8589,0.8923820412889367
8590,0.8923820412889367
8591,0.8923820412889367
8592,0.8923820412889367
8593,0.8923820412889367
8594,0.8923820412889367
8595,0.8923820412889367
8596,0.8923820412889367
8597,0.8923820412889367
8598,0.8923820412889367
8599,0.8922928030848079
8600,0.8922928030848079
8601,0.8922928030848079
8602,0.8922928030848079
8603,0.8922928030848079
8604,0.8922928030848079
8605,0.8922928030848079
8606,0.8922928030848079
8607,0.8922928030848079
8608,0.8922928030848079
8609,0.8922928030848079
8610,0.8922928030848079
8611,0.8922928030848079
8612,0.8922928030848079
8613,0.8922928030848079
8614,0.8922928030848079
8615,0.8922928030848079
8616,0.8922928030848079
8617,0.8922928030848079
8618,0.8922928030848079
8619,0.8922928030848079
8620,0.8922928030848079
8621,0.8922928030848079
8622,0.8922928030848079
8623,0.8922928030848079
8624,0.8922928030848079
8625,0.8922928030848079
8626,0.8922928030848079
8627,0.8922928030848079
8628,0.8922928030848079
8629,0.8922928030848079
8630,0.8922928030848079
8631,0.8922928030848079
8632,0.8922928030848079
8633,0.8922928030848079
8634,0.8922928030848079
8635,0.8922928030848079
8636,0.8922928030848079
8637,0.8922928030848079
8638,0.8922928030848079
8639,0.8922928030848079
8640,0.8922928030848079
8641,0.8922928030848079
8642,0.8922928030848079
8643,0.8922928030848079
8644,0.8922928030848079
8645,0.8922928030848079
8646,0.8922928030848079
8647,0.8922928030848079
8648,0.8922928030848079
8649,0.8922928030848079
8650,0.8922928030848079
8651,0.8922928030848079
8652,0.8922928030848079
8653,0.8922928030848079
8654,0.8922928030848079
8655,0.8922928030848079
8656,0.8922928030848079
8657,0.8922928030848079
8658,0.8922928030848079
8659,0.8922928030848079
8660,0.8922928030848079
8661,0.8922928030848079
8662,0.8922928030848079
8663,0.8922928030848079
8664,0.8922928030848079
8665,0.8922928030848079
8666,0.8922928030848079
8667,0.8922928030848079
8668,0.8922928030848079
8669,0.8922928030848079
8670,0.8922928030848079
8671,0.8922928030848079
8672,0.8922928030848079
8673,0.8922928030848079
8674,0.8922928030848079
8675,0.8922928030848079
8676,0.8922928030848079
8677,0.8922928030848079
8678,0.8922928030848079
8679,0.8922928030848079
8680,0.8922928030848079
8681,0.8922928030848079
8682,0.8922928030848079
8683,0.8922928030848079
8684,0.8922928030848079
8685,0.8922928030848079
8686,0.8922928030848079
8687,0.8922928030848079
8688,0.8922928030848079
8689,0.8922928030848079
8690,0.8922928030848079
8691,0.8922928030848079
8692,0.8922928030848079
8693,0.8922928030848079
8694,0.8922928030848079
8695,0.8922928030848079
8696,0.8922928030848079
8697,0.8922928030848079
8698,0.8922928030848079
8699,0.8922035738044993
8700,0.8922035738044993
8701,0.8922035738044993
8702,0.8922035738044993
8703,0.8922035738044993
8704,0.8922035738044993
8705,0.8922035738044993
8706,0.8922035738044993
8707,0.8922035738044993
8708,0.8922035738044993
8709,0.8922035738044993
8710,0.8922035738044993
8711,0.8922035738044993
8712,0.8922035738044993
8713,0.8922035738044993
8714,0.8922035738044993
8715,0.8922035738044993
8716,0.8922035738044993
8717,0.8922035738044993
8718,0.8922035738044993
8719,0.8922035738044993
8720,0.8922035738044993
8721,0.8922035738044993
8722,0.8922035738044993
8723,0.8922035738044993
8724,0.8922035738044993
8725,0.8922035738044993
8726,0.8922035738044993
8727,0.8922035738044993
8728,0.8922035738044993
8729,0.8922035738044993
8730,0.8922035738044993
8731,0.8922035738044993
8732,0.8922035738044993
8733,0.8922035738044993
8734,0.8922035738044993
8735,0.8922035738044993
8736,0.8922035738044993
8737,0.8922035738044993
8738,0.8922035738044993
8739,0.8922035738044993
8740,0.8922035738044993
8741,0.8922035738044993
8742,0.8922035738044993
8743,0.8922035738044993
8744,0.8922035738044993
8745,0.8922035738044993
8746,0.8922035738044993
8747,0.8922035738044993
8748,0.8922035738044993
8749,0.8922035738044993
8750,0.8922035738044993
8751,0.8922035738044993
8752,0.8922035738044993
8753,0.8922035738044993
8754,0.8922035738044993
8755,0.8922035738044993
8756,0.8922035738044993
8757,0.8922035738044993
8758,0.8922035738044993
8759,0.8922035738044993
8760,0.8922035738044993
8761,0.8922035738044993
8762,0.8922035738044993
8763,0.8922035738044993
8764,0.8922035738044993
8765,0.8922035738044993
8766,0.8922035738044993
8767,0.8922035738044993
8768,0.8922035738044993
8769,0.8922035738044993
8770,0.8922035738044993
8771,0.8922035738044993
8772,0.8922035738044993
8773,0.8922035738044993
8774,0.8922035738044993
8775,0.8922035738044993
8776,0.8922035738044993
8777,0.8922035738044993
8778,0.8922035738044993
8779,0.8922035738044993
8780,0.8922035738044993
8781,0.8922035738044993
8782,0.8922035738044993
8783,0.8922035738044993
8784,0.8922035738044993
8785,0.8922035738044993
8786,0.8922035738044993
8787,0.8922035738044993
8788,0.8922035738044993
8789,0.8922035738044993
8790,0.8922035738044993
8791,0.8922035738044993
8792,0.8922035738044993
8793,0.8922035738044993
8794,0.8922035738044993
8795,0.8922035738044993
8796,0.8922035738044993
8797,0.8922035738044993
8798,0.8922035738044993
8799,0.8921143534471189
8800,0.8921143534471189
8801,0.8921143534471189
8802,0.8921143534471189
8803,0.8921143534471189
8804,0.8921143534471189
8805,0.8921143534471189
8806,0.8921143534471189
8807,0.8921143534471189
8808,0.8921143534471189
8809,0.8921143534471189
8810,0.8921143534471189
8811,0.8921143534471189
8812,0.8921143534471189
8813,0.8921143534471189
8814,0.8921143534471189
8815,0.8921143534471189
8816,0.8921143534471189
8817,0.8921143534471189
8818,0.8921143534471189
8819,0.8921143534471189
8820,0.8921143534471189
8821,0.8921143534471189
8822,0.8921143534471189
8823,0.8921143534471189
8824,0.8921143534471189
8825,0.8921143534471189
8826,0.8921143534471189
8827,0.8921143534471189
8828,0.8921143534471189
8829,0.8921143534471189
8830,0.8921143534471189
8831,0.8921143534471189
8832,0.8921143534471189
8833,0.8921143534471189
8834,0.8921143534471189
8835,0.8921143534471189
8836,0.8921143534471189
8837,0.8921143534471189
8838,0.8921143534471189
8839,0.8921143534471189
8840,0.8921143534471189
8841,0.8921143534471189
8842,0.8921143534471189
8843,0.8921143534471189
8844,0.8921143534471189
8845,0.8921143534471189
8846,0.8921143534471189
8847,0.8921143534471189
8848,0.8921143534471189
8849,0.8921143534471189
8850,0.8921143534471189
8851,0.8921143534471189
8852,0.8921143534471189
8853,0.8921143534471189
8854,0.8921143534471189
8855,0.8921143534471189
8856,0.8921143534471189
8857,0.8921143534471189
8858,0.8921143534471189
8859,0.8921143534471189
8860,0.8921143534471189
8861,0.8921143534471189
8862,0.8921143534471189
8863,0.8921143534471189
8864,0.8921143534471189
8865,0.8921143534471189
8866,0.8921143534471189
8867,0.8921143534471189
8868,0.8921143534471189
8869,0.8921143534471189
8870,0.8921143534471189
8871,0.8921143534471189
8872,0.8921143534471189
8873,0.8921143534471189
8874,0.8921143534471189
8875,0.8921143534471189
8876,0.8921143534471189
8877,0.8921143534471189
8878,0.8921143534471189
8879,0.8921143534471189
8880,0.8921143534471189
8881,0.8921143534471189
8882,0.8921143534471189
8883,0.8921143534471189
8884,0.8921143534471189
8885,0.8921143534471189
8886,0.8921143534471189
8887,0.8921143534471189
8888,0.8921143534471189
8889,0.8921143534471189
8890,0.8921143534471189
8891,0.8921143534471189
8892,0.8921143534471189
8893,0.8921143534471189
8894,0.8921143534471189
8895,0.8921143534471189
8896,0.8921143534471189
8897,0.8921143534471189
8898,0.8921143534471189
8899,0.8920251420117742
8900,0.8920251420117742
8901,0.8920251420117742
8902,0.8920251420117742
8903,0.8920251420117742
8904,0.8920251420117742
8905,0.8920251420117742
8906,0.8920251420117742
8907,0.8920251420117742
8908,0.8920251420117742
8909,0.8920251420117742
8910,0.8920251420117742
8911,0.8920251420117742
8912,0.8920251420117742
8913,0.8920251420117742
8914,0.8920251420117742
8915,0.8920251420117742
8916,0.8920251420117742
8917,0.8920251420117742
8918,0.8920251420117742
8919,0.8920251420117742
8920,0.8920251420117742
8921,0.8920251420117742
8922,0.8920251420117742
8923,0.8920251420117742
8924,0.8920251420117742
8925,0.8920251420117742
8926,0.8920251420117742
8927,0.8920251420117742
8928,0.8920251420117742
8929,0.8920251420117742
8930,0.8920251420117742
8931,0.8920251420117742
8932,0.8920251420117742
8933,0.8920251420117742
8934,0.8920251420117742
8935,0.8920251420117742
8936,0.8920251420117742
8937,0.8920251420117742
8938,0.8920251420117742
8939,0.8920251420117742
8940,0.8920251420117742
8941,0.8920251420117742
8942,0.8920251420117742
8943,0.8920251420117742
8944,0.8920251420117742
8945,0.8920251420117742
8946,0.8920251420117742
8947,0.8920251420117742
8948,0.8920251420117742
8949,0.8920251420117742
8950,0.8920251420117742
8951,0.8920251420117742
8952,0.8920251420117742
8953,0.8920251420117742
8954,0.8920251420117742
8955,0.8920251420117742
8956,0.8920251420117742
8957,0.8920251420117742
8958,0.8920251420117742
8959,0.8920251420117742
8960,0.8920251420117742
8961,0.8920251420117742
8962,0.8920251420117742
8963,0.8920251420117742
8964,0.8920251420117742
8965,0.8920251420117742
8966,0.8920251420117742
8967,0.8920251420117742
8968,0.8920251420117742
8969,0.8920251420117742
8970,0.8920251420117742
8971,0.8920251420117742
8972,0.8920251420117742
8973,0.8920251420117742
8974,0.8920251420117742
8975,0.8920251420117742
8976,0.8920251420117742
8977,0.8920251420117742
8978,0.8920251420117742
8979,0.8920251420117742
8980,0.8920251420117742
8981,0.8920251420117742
8982,0.8920251420117742
8983,0.8920251420117742
8984,0.8920251420117742
8985,0.8920251420117742
8986,0.8920251420117742
8987,0.8920251420117742
8988,0.8920251420117742
8989,0.8920251420117742
8990,0.8920251420117742
8991,0.8920251420117742
8992,0.8920251420117742
8993,0.8920251420117742
8994,0.8920251420117742
8995,0.8920251420117742
8996,0.8920251420117742
8997,0.8920251420117742
8998,0.8920251420117742
8999,0.891935939497573
9000,0.891935939497573
9001,0.891935939497573
9002,0.891935939497573
9003,0.891935939497573
9004,0.891935939497573
9005,0.891935939497573
9006,0.891935939497573
9007,0.891935939497573
9008,0.891935939497573
9009,0.891935939497573
9010,0.891935939497573
9011,0.891935939497573
9012,0.891935939497573
9013,0.891935939497573
9014,0.891935939497573
9015,0.891935939497573
9016,0.891935939497573
9017,0.891935939497573
9018,0.891935939497573
9019,0.891935939497573
9020,0.891935939497573
9021,0.891935939497573
9022,0.891935939497573
9023,0.891935939497573
9024,0.891935939497573
9025,0.891935939497573
9026,0.891935939497573
9027,0.891935939497573
9028,0.891935939497573
9029,0.891935939497573
9030,0.891935939497573
9031,0.891935939497573
9032,0.891935939497573
9033,0.891935939497573
9034,0.891935939497573
9035,0.891935939497573
9036,0.891935939497573
9037,0.891935939497573
9038,0.891935939497573
9039,0.891935939497573
9040,0.891935939497573
9041,0.891935939497573
9042,0.891935939497573
9043,0.891935939497573
9044,0.891935939497573
9045,0.891935939497573
9046,0.891935939497573
9047,0.891935939497573
9048,0.891935939497573
9049,0.891935939497573
9050,0.891935939497573
9051,0.891935939497573
9052,0.891935939497573
9053,0.891935939497573
9054,0.891935939497573
9055,0.891935939497573
9056,0.891935939497573
9057,0.891935939497573
9058,0.891935939497573
9059,0.891935939497573
9060,0.891935939497573
9061,0.891935939497573
9062,0.891935939497573
9063,0.891935939497573
9064,0.891935939497573
9065,0.891935939497573
9066,0.891935939497573
9067,0.891935939497573
9068,0.891935939497573
9069,0.891935939497573
9070,0.891935939497573
9071,0.891935939497573
9072,0.891935939497573
9073,0.891935939497573
9074,0.891935939497573
9075,0.891935939497573
9076,0.891935939497573
9077,0.891935939497573
9078,0.891935939497573
9079,0.891935939497573
9080,0.891935939497573
9081,0.891935939497573
9082,0.891935939497573
9083,0.891935939497573
9084,0.891935939497573
9085,0.891935939497573
9086,0.891935939497573
9087,0.891935939497573
9088,0.891935939497573
9089,0.891935939497573
9090,0.891935939497573
9091,0.891935939497573
9092,0.891935939497573
9093,0.891935939497573
9094,0.891935939497573
9095,0.891935939497573
9096,0.891935939497573
9097,0.891935939497573
9098,0.891935939497573
9099,0.8918467459036232
9100,0.8918467459036232
9101,0.8918467459036232
9102,0.8918467459036232
9103,0.8918467459036232
9104,0.8918467459036232
9105,0.8918467459036232
9106,0.8918467459036232
9107,0.8918467459036232
9108,0.8918467459036232
9109,0.8918467459036232
9110,0.8918467459036232
9111,0.8918467459036232
9112,0.8918467459036232
9113,0.8918467459036232
9114,0.8918467459036232
9115,0.8918467459036232
9116,0.8918467459036232
9117,0.8918467459036232
9118,0.8918467459036232
9119,0.8918467459036232
9120,0.8918467459036232
9121,0.8918467459036232
9122,0.8918467459036232
9123,0.8918467459036232
9124,0.8918467459036232
9125,0.8918467459036232
9126,0.8918467459036232
9127,0.8918467459036232
9128,0.8918467459036232
9129,0.8918467459036232
9130,0.8918467459036232
9131,0.8918467459036232
9132,0.8918467459036232
9133,0.8918467459036232
9134,0.8918467459036232
9135,0.8918467459036232
9136,0.8918467459036232
9137,0.8918467459036232
9138,0.8918467459036232
9139,0.8918467459036232
9140,0.8918467459036232
9141,0.8918467459036232
9142,0.8918467459036232
9143,0.8918467459036232
9144,0.8918467459036232
9145,0.8918467459036232
9146,0.8918467459036232
9147,0.8918467459036232
9148,0.8918467459036232
9149,0.8918467459036232
9150,0.8918467459036232
9151,0.8918467459036232
9152,0.8918467459036232
9153,0.8918467459036232
9154,0.8918467459036232
9155,0.8918467459036232
9156,0.8918467459036232
9157,0.8918467459036232
9158,0.8918467459036232
9159,0.8918467459036232
9160,0.8918467459036232
9161,0.8918467459036232
9162,0.8918467459036232
9163,0.8918467459036232
9164,0.8918467459036232
9165,0.8918467459036232
9166,0.8918467459036232
9167,0.8918467459036232
9168,0.8918467459036232
9169,0.8918467459036232
9170,0.8918467459036232
9171,0.8918467459036232
9172,0.8918467459036232
9173,0.8918467459036232
9174,0.8918467459036232
9175,0.8918467459036232
9176,0.8918467459036232
9177,0.8918467459036232
9178,0.8918467459036232
9179,0.8918467459036232
9180,0.8918467459036232
9181,0.8918467459036232
9182,0.8918467459036232
9183,0.8918467459036232
9184,0.8918467459036232
9185,0.8918467459036232
9186,0.8918467459036232
9187,0.8918467459036232
9188,0.8918467459036232
9189,0.8918467459036232
9190,0.8918467459036232
9191,0.8918467459036232
9192,0.8918467459036232
9193,0.8918467459036232
9194,0.8918467459036232
9195,0.8918467459036232
9196,0.8918467459036232
9197,0.8918467459036232
9198,0.8918467459036232
9199,0.8917575612290328
9200,0.8917575612290328
9201,0.8917575612290328
9202,0.8917575612290328
9203,0.8917575612290328
9204,0.8917575612290328
9205,0.8917575612290328
9206,0.8917575612290328
9207,0.8917575612290328
9208,0.8917575612290328
9209,0.8917575612290328
9210,0.8917575612290328
9211,0.8917575612290328
9212,0.8917575612290328
9213,0.8917575612290328
9214,0.8917575612290328
9215,0.8917575612290328
9216,0.8917575612290328
9217,0.8917575612290328
9218,0.8917575612290328
9219,0.8917575612290328
9220,0.8917575612290328
9221,0.8917575612290328
9222,0.8917575612290328
9223,0.8917575612290328
9224,0.8917575612290328
9225,0.8917575612290328
9226,0.8917575612290328
9227,0.8917575612290328
9228,0.8917575612290328
9229,0.8917575612290328
9230,0.8917575612290328
9231,0.8917575612290328
9232,0.8917575612290328
9233,0.8917575612290328
9234,0.8917575612290328
9235,0.8917575612290328
9236,0.8917575612290328
9237,0.8917575612290328
9238,0.8917575612290328
9239,0.8917575612290328
9240,0.8917575612290328
9241,0.8917575612290328
9242,0.8917575612290328
9243,0.8917575612290328
9244,0.8917575612290328
9245,0.8917575612290328
